,yjt,X2,X1,Day,PID
1063,-1.016156024,0.781159028,1.452586308,7,25
1064,0.285130999,2.616918063,1.452586308,8,25
1065,0.989760797,3.228837741,1.452586308,9,25
1066,0.367553736,3.228837741,1.452586308,10,25
1067,1.589300665,2.616918063,1.452586308,11,25
1068,-1.793393316,1.393078707,1.452586308,12,25
1069,0.377649052,2.004998385,1.452586308,13,25
1070,-3.024873589,-0.442680328,1.452586308,14,25
1071,0.355829924,3.228837741,1.452586308,15,25
1072,-1.83939927,-0.442680328,1.452586308,16,25
1073,0.789368822,2.004998385,1.452586308,17,25
1074,-2.046449905,-0.442680328,1.452586308,18,25
1075,0.893962491,3.228837741,1.452586308,19,25
1076,-1.928708188,-0.442680328,1.452586308,20,25
1077,1.171478524,2.616918063,1.452586308,21,25
1078,0.037305605,2.004998385,1.452586308,22,25
1079,1.836337214,3.228837741,1.452586308,23,25
1080,0.816439471,3.228837741,1.452586308,24,25
1081,0.106837903,3.228837741,1.452586308,25,25
1082,2.478975895,3.228837741,1.452586308,26,25
1083,-1.261717771,-0.442680328,1.452586308,27,25
1084,-0.70357595,2.004998385,1.452586308,28,25
1085,0.944119257,2.004998385,1.452586308,29,25
1086,-1.603262806,-0.442680328,1.452586308,30,25
1087,-1.580178035,-0.442680328,1.452586308,31,25
1088,1.474428683,2.616918063,1.452586308,32,25
1089,-2.423249995,-0.442680328,1.452586308,33,25
1090,0.834581543,2.004998385,1.452586308,34,25
1091,-1.256344248,-0.442680328,1.452586308,35,25
1092,-2.456040653,-0.442680328,1.452586308,36,25
1093,2.150335675,3.228837741,1.452586308,37,25
1094,-2.45716361,-0.442680328,1.452586308,38,25
1095,1.287633723,2.004998385,1.452586308,39,25
1096,0.394474387,2.004998385,1.452586308,40,25
1097,1.819019122,2.004998385,1.452586308,41,25
1098,1.683984606,3.228837741,1.452586308,42,25
1099,-1.513701117,-0.442680328,1.452586308,43,25
1100,1.254974343,2.616918063,1.452586308,44,25
1101,-1.940349118,1.393078707,1.452586308,1,26
1102,-0.200832148,3.228837741,1.452586308,2,26
1103,2.402691216,5.676516454,1.452586308,3,26
1104,1.153436003,4.452677098,1.452586308,4,26
1105,-0.723511169,1.393078707,1.452586308,5,26
1106,0.341383388,3.228837741,1.452586308,6,26
1107,-0.737500969,1.393078707,1.452586308,7,26
1108,-0.905419177,1.393078707,1.452586308,8,26
1109,-0.470327422,2.616918063,1.452586308,9,26
1110,1.685700645,5.676516454,1.452586308,10,26
1111,-0.141589462,3.228837741,1.452586308,11,26
1112,-0.582739437,2.616918063,1.452586308,12,26
1113,0.015423938,2.616918063,1.452586308,13,26
1114,-0.272200289,1.393078707,1.452586308,14,26
1115,-0.443762699,1.393078707,1.452586308,15,26
1116,-1.602814378,1.393078707,1.452586308,16,26
1117,-0.135542729,1.393078707,1.452586308,17,26
1118,-1.063125501,0.781159028,1.452586308,18,26
1119,1.211620212,5.676516454,1.452586308,19,26
1120,-0.245629257,2.616918063,1.452586308,20,26
1121,0.391148985,5.064596776,1.452586308,21,26
1122,-1.432403509,1.393078707,1.452586308,22,26
1123,-0.536647192,1.393078707,1.452586308,23,26
1124,-1.010006599,1.393078707,1.452586308,24,26
1125,0.288746584,2.616918063,1.452586308,25,26
1126,-0.007850968,2.616918063,1.452586308,26,26
1127,0.166829501,5.064596776,1.452586308,27,26
1128,0.86057839,3.840757419,1.452586308,28,26
1129,-0.215573796,1.393078707,1.452586308,29,26
1130,-0.442582994,0.16923935,1.452586308,30,26
1131,1.365914581,5.064596776,1.452586308,31,26
1132,1.403763593,1.393078707,1.452586308,32,26
1133,-0.822235989,3.840757419,1.452586308,33,26
1134,0.666081819,3.228837741,1.452586308,34,26
1135,0.38844634,2.616918063,1.452586308,35,26
1136,-0.498051674,3.228837741,1.452586308,36,26
1137,0.599886294,5.676516454,1.452586308,37,26
1138,0.12484159,4.452677098,1.452586308,38,26
1139,-0.715896183,3.228837741,1.452586308,39,26
1140,0.793553259,4.452677098,1.452586308,40,26
1141,-1.242980676,1.393078707,1.452586308,41,26
1142,-1.620174722,2.004998385,1.452586308,42,26
1143,-0.590220231,1.393078707,1.452586308,43,26
1144,-0.455907568,2.616918063,1.452586308,44,26
1145,-0.843566961,-0.442680328,0.51170654,1,27
1146,-3.128139328,-0.442680328,0.51170654,2,27
1147,-2.650569295,-0.442680328,0.51170654,3,27
1148,-2.672392525,-0.442680328,0.51170654,4,27
1149,-2.561293469,-0.442680328,0.51170654,5,27
1150,-1.274834803,-0.442680328,0.51170654,6,27
1151,-1.870640016,0.781159028,0.51170654,7,27
1152,-2.566994212,-0.442680328,0.51170654,8,27
1153,-1.99654456,-0.442680328,0.51170654,9,27
1154,-1.451458679,-0.442680328,0.51170654,10,27
1155,-1.448192362,-0.442680328,0.51170654,11,27
1156,-4.059248019,-0.442680328,0.51170654,12,27
1157,-1.178966889,-0.442680328,0.51170654,13,27
1158,-2.148788834,-0.442680328,0.51170654,14,27
1159,-1.455440086,-0.442680328,0.51170654,15,27
1160,-2.495443531,-0.442680328,0.51170654,16,27
1161,-1.818750313,-0.442680328,0.51170654,17,27
1162,-3.448764554,-0.442680328,0.51170654,18,27
1163,-1.744926776,-0.442680328,0.51170654,19,27
1164,-1.301465875,-0.442680328,0.51170654,20,27
1165,-0.940038673,-0.442680328,0.51170654,21,27
1166,-1.747226811,-0.442680328,0.51170654,22,27
1167,-1.545279495,-0.442680328,0.51170654,23,27
1168,-2.573323328,-0.442680328,0.51170654,24,27
1169,-2.80053632,-0.442680328,0.51170654,25,27
1170,-1.817545683,-0.442680328,0.51170654,26,27
1171,-0.957586346,-0.442680328,0.51170654,27,27
1172,-1.993149411,-0.442680328,0.51170654,28,27
1173,-2.998531772,-0.442680328,0.51170654,29,27
1174,-2.923102898,-0.442680328,0.51170654,30,27
1175,-2.752248799,-0.442680328,0.51170654,31,27
1176,-2.640243873,-0.442680328,0.51170654,32,27
1177,-2.029783824,-0.442680328,0.51170654,33,27
1178,-2.766887145,-0.442680328,0.51170654,34,27
1179,-2.562606667,-0.442680328,0.51170654,35,27
1180,-2.291676265,-0.442680328,0.51170654,36,27
1181,-1.545795689,-0.442680328,0.51170654,37,27
1182,-2.86628188,-0.442680328,0.51170654,38,27
1183,-1.515111464,-0.442680328,0.51170654,39,27
1184,-2.847923435,-0.442680328,0.51170654,40,27
1185,-1.813696806,-0.442680328,0.51170654,41,27
1186,-1.671665066,-0.442680328,0.51170654,42,27
1187,-2.755085531,-0.442680328,0.51170654,43,27
1188,-2.586941486,-0.442680328,0.51170654,44,27
1189,-2.495915555,-0.442680328,0.198079951,1,28
1190,-2.290707604,-0.442680328,0.198079951,2,28
1191,-1.474601742,0.781159028,0.198079951,3,28
1192,-1.38252102,0.781159028,0.198079951,4,28
1193,-1.426772109,-0.442680328,0.198079951,5,28
1194,-2.137190653,-0.442680328,0.198079951,6,28
1195,-1.697455259,-0.442680328,0.198079951,7,28
1196,-3.443904241,-0.442680328,0.198079951,8,28
1197,-2.321643259,-0.442680328,0.198079951,9,28
1198,-0.940576732,1.393078707,0.198079951,10,28
1199,-2.414017102,-0.442680328,0.198079951,11,28
1200,-1.881265503,-0.442680328,0.198079951,12,28
1201,-1.945231412,-0.442680328,0.198079951,13,28
1202,-0.99075297,-0.442680328,0.198079951,14,28
1203,-2.066284512,-0.442680328,0.198079951,15,28
1204,-1.250370205,0.16923935,0.198079951,16,28
1205,-3.317619331,-0.442680328,0.198079951,17,28
1206,-1.513807924,-0.442680328,0.198079951,18,28
1207,0.234483691,1.393078707,0.198079951,19,28
1208,-1.790402726,-0.442680328,0.198079951,20,28
1209,-1.6948897,-0.442680328,0.198079951,21,28
1210,-2.123086297,-0.442680328,0.198079951,22,28
1211,-1.375074644,-0.442680328,0.198079951,23,28
1212,-2.451761744,-0.442680328,0.198079951,24,28
1213,-2.406130166,-0.442680328,0.198079951,25,28
1214,-2.071730101,0.16923935,0.198079951,26,28
1215,-2.921389034,-0.442680328,0.198079951,27,28
1216,-1.336091593,-0.442680328,0.198079951,28,28
1217,-2.580197293,-0.442680328,0.198079951,29,28
1218,-2.730013538,-0.442680328,0.198079951,30,28
1219,-1.406825122,0.781159028,0.198079951,31,28
1220,-2.514794662,-0.442680328,0.198079951,32,28
1221,-3.171850583,-0.442680328,0.198079951,33,28
1222,-3.183827276,-0.442680328,0.198079951,34,28
1223,-2.430739691,-0.442680328,0.198079951,35,28
1224,-2.095677584,-0.442680328,0.198079951,36,28
1225,-2.549571688,-0.442680328,0.198079951,37,28
1226,-1.301353898,-0.442680328,0.198079951,38,28
1227,-1.731169674,-0.442680328,0.198079951,39,28
1228,-0.218676911,2.004998385,0.198079951,40,28
1229,-3.175694104,-0.442680328,0.198079951,41,28
1230,-2.105677357,-0.442680328,0.198079951,42,28
1231,-3.146951395,-0.442680328,0.198079951,43,28
1232,-2.793486174,-0.442680328,0.198079951,44,28
1233,-2.39110508,-0.442680328,1.452586308,1,29
1234,-1.884096575,-0.442680328,1.452586308,2,29
1235,-1.558185084,-0.442680328,1.452586308,3,29
1236,-3.222827701,-0.442680328,1.452586308,4,29
1237,-3.22104323,-0.442680328,1.452586308,5,29
1238,-2.598740849,-0.442680328,1.452586308,6,29
1239,-2.492915344,-0.442680328,1.452586308,7,29
1240,-2.49971909,-0.442680328,1.452586308,8,29
1241,-1.332168888,-0.442680328,1.452586308,9,29
1242,-1.850543198,-0.442680328,1.452586308,10,29
1243,-2.767618301,-0.442680328,1.452586308,11,29
1244,-2.144729557,-0.442680328,1.452586308,12,29
1245,-2.135500419,-0.442680328,1.452586308,13,29
1246,-2.67119079,-0.442680328,1.452586308,14,29
1247,-1.919848401,-0.442680328,1.452586308,15,29
1248,-0.373303291,-0.442680328,1.452586308,16,29
1249,-1.77217879,-0.442680328,1.452586308,17,29
1250,-3.069776985,-0.442680328,1.452586308,18,29
1251,-2.654635335,-0.442680328,1.452586308,19,29
1252,-3.206063758,-0.442680328,1.452586308,20,29
1253,-0.551853443,-0.442680328,1.452586308,21,29
1254,-3.462617931,-0.442680328,1.452586308,22,29
1255,-1.764463712,0.781159028,1.452586308,23,29
1256,-1.537642616,-0.442680328,1.452586308,24,29
1257,-0.723136901,-0.442680328,1.452586308,25,29
1258,-3.119765286,-0.442680328,1.452586308,26,29
1259,-3.028326012,-0.442680328,1.452586308,27,29
1260,-1.575318748,-0.442680328,1.452586308,28,29
1261,-2.653891973,-0.442680328,1.452586308,29,29
1262,-1.996453778,-0.442680328,1.452586308,30,29
1263,-1.619258467,-0.442680328,1.452586308,31,29
1264,-2.88028356,-0.442680328,1.452586308,32,29
1265,-2.217015094,-0.442680328,1.452586308,33,29
1266,-0.098240034,-0.442680328,1.452586308,34,29
1267,-1.938617627,-0.442680328,1.452586308,35,29
1268,-1.220112046,-0.442680328,1.452586308,36,29
1269,-1.238484306,-0.442680328,1.452586308,37,29
1270,-2.393329534,-0.442680328,1.452586308,38,29
1271,-0.48087967,-0.442680328,1.452586308,39,29
1272,-1.828829052,-0.442680328,1.452586308,40,29
1273,-2.091980443,-0.442680328,1.452586308,41,29
1274,-2.800266172,-0.442680328,1.452586308,42,29
1275,-2.360910386,-0.442680328,1.452586308,43,29
1276,-2.696747078,-0.442680328,1.452586308,44,29
1277,-2.277843115,0.781159028,-1.683679584,1,30
1278,-2.398583043,-0.442680328,-1.683679584,2,30
1279,-2.168008926,1.393078707,-1.683679584,3,30
1280,-1.137920009,-0.442680328,-1.683679584,4,30
1281,-1.222887467,-0.442680328,-1.683679584,5,30
1282,-2.286380249,-0.442680328,-1.683679584,6,30
1283,-2.548226278,-0.442680328,-1.683679584,7,30
1284,-1.906508521,-0.442680328,-1.683679584,8,30
1285,-2.083084015,-0.442680328,-1.683679584,9,30
1286,-0.21936531,1.393078707,-1.683679584,10,30
1287,-2.612431024,1.393078707,-1.683679584,11,30
1288,-1.40555266,-0.442680328,-1.683679584,12,30
1289,-4.075772275,-0.442680328,-1.683679584,13,30
1290,-1.553000114,-0.442680328,-1.683679584,14,30
1291,-0.388113143,1.393078707,-1.683679584,15,30
1292,-2.558589983,-0.442680328,-1.683679584,16,30
1293,-2.620703801,-0.442680328,-1.683679584,17,30
1294,-2.312441276,1.393078707,-1.683679584,18,30
1295,-1.325705593,1.393078707,-1.683679584,19,30
1296,-0.750531233,1.393078707,-1.683679584,20,30
1297,-1.115568934,1.393078707,-1.683679584,21,30
1298,-1.930445813,-0.442680328,-1.683679584,22,30
1299,-1.090579861,-0.442680328,-1.683679584,23,30
1300,-1.513687138,-0.442680328,-1.683679584,24,30
1301,-1.650133571,-0.442680328,-1.683679584,25,30
1302,-2.560300134,-0.442680328,-1.683679584,26,30
1303,-2.124133111,-0.442680328,-1.683679584,27,30
1304,-1.996837153,-0.442680328,-1.683679584,28,30
1305,-1.749561193,-0.442680328,-1.683679584,29,30
1306,-2.085760461,1.393078707,-1.683679584,30,30
1307,-0.538541697,2.004998385,-1.683679584,31,30
1308,-0.791834958,2.004998385,-1.683679584,32,30
1309,-1.906006373,-0.442680328,-1.683679584,33,30
1310,-3.847347095,-0.442680328,-1.683679584,34,30
1311,-1.463315406,-0.442680328,-1.683679584,35,30
1312,-3.903967511,-0.442680328,-1.683679584,36,30
1313,-1.63843523,-0.442680328,-1.683679584,37,30
1314,-0.798142203,2.004998385,-1.683679584,38,30
1315,-1.268069704,2.616918063,-1.683679584,39,30
1316,-2.508594033,-0.442680328,-1.683679584,40,30
1317,-2.934123643,-0.442680328,-1.683679584,41,30
1318,-1.425602968,0.781159028,-1.683679584,42,30
1319,-2.010095931,-0.442680328,-1.683679584,43,30
1320,-2.197838475,-0.442680328,-1.683679584,44,30
1321,-1.814653832,-0.442680328,-0.429173227,1,31
1322,-0.009272549,3.228837741,-0.429173227,2,31
1323,-2.667598327,-0.442680328,-0.429173227,3,31
1324,-1.979842524,-0.442680328,-0.429173227,4,31
1325,-2.226832817,-0.442680328,-0.429173227,5,31
1326,-2.051599965,-0.442680328,-0.429173227,6,31
1327,-2.358557966,-0.442680328,-0.429173227,7,31
1328,-2.390658389,-0.442680328,-0.429173227,8,31
1329,-2.496609482,-0.442680328,-0.429173227,9,31
1330,-1.645190429,-0.442680328,-0.429173227,10,31
1331,-0.658056752,2.616918063,-0.429173227,11,31
1332,-1.323613905,-0.442680328,-0.429173227,12,31
1333,-2.936656974,-0.442680328,-0.429173227,13,31
1334,-1.073901287,-0.442680328,-0.429173227,14,31
1335,-2.032664107,-0.442680328,-0.429173227,15,31
1336,-1.373523111,-0.442680328,-0.429173227,16,31
1337,-2.42959472,-0.442680328,-0.429173227,17,31
1338,-2.397379589,-0.442680328,-0.429173227,18,31
1339,-1.877433393,-0.442680328,-0.429173227,19,31
1340,-0.50606814,-0.442680328,-0.429173227,20,31
1341,-1.674404334,-0.442680328,-0.429173227,21,31
1342,-2.189212778,-0.442680328,-0.429173227,22,31
1343,-2.670570788,-0.442680328,-0.429173227,23,31
1344,-2.390293499,-0.442680328,-0.429173227,24,31
1345,-1.181522954,0.781159028,-0.429173227,25,31
1346,-2.733838607,-0.442680328,-0.429173227,26,31
1347,-0.598330824,-0.442680328,-0.429173227,27,31
1348,-1.602964448,-0.442680328,-0.429173227,28,31
1349,-1.912637633,-0.442680328,-0.429173227,29,31
1350,-1.642463906,-0.442680328,-0.429173227,30,31
1351,-1.757781875,-0.442680328,-0.429173227,31,31
1352,-1.907999686,-0.442680328,-0.429173227,32,31
1353,-1.531115259,-0.442680328,-0.429173227,33,31
1354,-2.800025083,-0.442680328,-0.429173227,34,31
1355,-2.667464897,-0.442680328,-0.429173227,35,31
1356,-2.102627426,-0.442680328,-0.429173227,36,31
1357,-2.284155176,-0.442680328,-0.429173227,37,31
1358,-2.072360544,0.16923935,-0.429173227,38,31
1359,-1.029874672,-0.442680328,-0.429173227,39,31
1360,-1.807143838,-0.442680328,-0.429173227,40,31
1361,-2.49956164,-0.442680328,-0.429173227,41,31
1362,-0.436591465,-0.442680328,-0.429173227,42,31
1363,-1.235517412,-0.442680328,-0.429173227,43,31
1364,-2.641954244,-0.442680328,-0.429173227,44,31
1365,-1.193375549,-0.442680328,0.198079951,1,32
1366,-2.141036576,-0.442680328,0.198079951,2,32
1367,-2.992233766,-0.442680328,0.198079951,3,32
1368,-1.912889832,0.16923935,0.198079951,4,32
1369,-3.485787779,-0.442680328,0.198079951,5,32
1370,-2.402090882,-0.442680328,0.198079951,6,32
1371,-2.274287329,-0.442680328,0.198079951,7,32
1372,-2.243334054,-0.442680328,0.198079951,8,32
1373,-2.20364033,-0.442680328,0.198079951,9,32
1374,-2.369202203,-0.442680328,0.198079951,10,32
1375,-1.792124246,-0.442680328,0.198079951,11,32
1376,-1.452420076,-0.442680328,0.198079951,12,32
1377,-2.839961043,-0.442680328,0.198079951,13,32
1378,-1.836199959,0.781159028,0.198079951,14,32
1379,-2.383156357,0.16923935,0.198079951,15,32
1380,-3.6214146,-0.442680328,0.198079951,16,32
1381,0.446754639,-0.442680328,0.198079951,17,32
1382,-1.92657254,-0.442680328,0.198079951,18,32
1383,-2.074304237,-0.442680328,0.198079951,19,32
1384,-2.653175466,-0.442680328,0.198079951,20,32
1385,-2.754324104,-0.442680328,0.198079951,21,32
1386,-2.471677346,-0.442680328,0.198079951,22,32
1387,-1.047370176,-0.442680328,0.198079951,23,32
1388,-2.628238707,-0.442680328,0.198079951,24,32
1389,-2.925600684,-0.442680328,0.198079951,25,32
1390,-1.338315005,-0.442680328,0.198079951,26,32
1391,-3.88302358,-0.442680328,0.198079951,27,32
1392,-3.076196108,-0.442680328,0.198079951,28,32
1393,-1.493079657,-0.442680328,0.198079951,29,32
1394,-1.735664321,-0.442680328,0.198079951,30,32
1395,-2.168458125,-0.442680328,0.198079951,31,32
1396,-2.299146789,-0.442680328,0.198079951,32,32
1397,-0.400186027,1.393078707,0.198079951,33,32
1398,-1.655024451,1.393078707,0.198079951,34,32
1399,-2.289050663,-0.442680328,0.198079951,35,32
1400,-1.156986314,-0.442680328,0.198079951,36,32
1401,-1.99707902,-0.442680328,0.198079951,37,32
1402,-2.801379798,-0.442680328,0.198079951,38,32
1403,-2.56350019,-0.442680328,0.198079951,39,32
1404,-2.301507343,-0.442680328,0.198079951,40,32
1405,-1.871973332,-0.442680328,0.198079951,41,32
1406,-2.126137888,-0.442680328,0.198079951,42,32
1407,-0.582158868,-0.442680328,0.198079951,43,32
1408,-2.391006893,-0.442680328,0.198079951,44,32
1409,-1.400084622,2.004998385,0.825333129,1,33
1410,-1.071163691,3.228837741,0.825333129,2,33
1411,-2.437490551,-0.442680328,0.825333129,3,33
1412,-1.628735211,1.393078707,0.825333129,4,33
1413,-2.105491472,-0.442680328,0.825333129,5,33
1414,-2.338397969,-0.442680328,0.825333129,6,33
1415,-2.472403,-0.442680328,0.825333129,7,33
1416,-0.697262413,2.004998385,0.825333129,8,33
1417,-1.350522633,-0.442680328,0.825333129,9,33
1418,-1.734863219,3.228837741,0.825333129,10,33
1419,-1.954989862,-0.442680328,0.825333129,11,33
1420,-1.749342034,-0.442680328,0.825333129,12,33
1421,-1.59388775,-0.442680328,0.825333129,13,33
1422,-0.775902685,0.781159028,0.825333129,14,33
1423,-0.916205462,-0.442680328,0.825333129,15,33
1424,-0.451290132,2.616918063,0.825333129,16,33
1425,-0.438783387,4.452677098,0.825333129,17,33
1426,-1.937881681,0.781159028,0.825333129,18,33
1427,-0.904654525,-0.442680328,0.825333129,19,33
1428,-1.952791397,-0.442680328,0.825333129,20,33
1429,-1.545000296,0.16923935,0.825333129,21,33
1430,-2.577609179,-0.442680328,0.825333129,22,33
1431,-1.364315488,3.228837741,0.825333129,23,33
1432,-2.073295277,-0.442680328,0.825333129,24,33
1433,-3.172364792,0.16923935,0.825333129,25,33
1434,-1.771894642,-0.442680328,0.825333129,26,33
1435,-0.856614974,0.781159028,0.825333129,27,33
1436,-2.168919203,-0.442680328,0.825333129,28,33
1437,-1.532563247,-0.442680328,0.825333129,29,33
1438,-1.234591479,2.004998385,0.825333129,30,33
1439,-1.695393477,1.393078707,0.825333129,31,33
1440,-2.390224506,-0.442680328,0.825333129,32,33
1441,-1.987325122,0.781159028,0.825333129,33,33
1442,-1.436412895,0.781159028,0.825333129,34,33
1443,-2.211701561,-0.442680328,0.825333129,35,33
1444,-2.2774029,-0.442680328,0.825333129,36,33
1445,-2.818070733,2.004998385,0.825333129,37,33
1446,-2.730016878,-0.442680328,0.825333129,38,33
1447,-1.159475906,-0.442680328,0.825333129,39,33
1448,-1.28178609,2.004998385,0.825333129,40,33
1449,-1.486131544,-0.442680328,0.825333129,41,33
1450,-0.603422465,-0.442680328,0.825333129,42,33
1451,-0.178771736,3.228837741,0.825333129,43,33
1452,-0.743965065,3.228837741,0.825333129,44,33
1453,-1.994088319,-0.442680328,0.198079951,1,34
1454,-1.823199564,-0.442680328,0.198079951,2,34
1455,-1.755232444,-0.442680328,0.198079951,3,34
1456,-0.618300351,-0.442680328,0.198079951,4,34
1457,-0.962842293,-0.442680328,0.198079951,5,34
1458,-1.668084048,-0.442680328,0.198079951,6,34
1459,-2.086149361,-0.442680328,0.198079951,7,34
1460,-1.263917453,-0.442680328,0.198079951,8,34
1461,-2.008479692,-0.442680328,0.198079951,9,34
1462,-0.641521811,-0.442680328,0.198079951,10,34
1463,-0.390164606,-0.442680328,0.198079951,11,34
1464,-0.227049406,-0.442680328,0.198079951,12,34
1465,-1.593150116,-0.442680328,0.198079951,13,34
1466,-1.56799902,-0.442680328,0.198079951,14,34
1467,-1.207260106,-0.442680328,0.198079951,15,34
1468,-0.63858311,-0.442680328,0.198079951,16,34
1469,-1.086734376,-0.442680328,0.198079951,17,34
1470,-1.466529897,-0.442680328,0.198079951,18,34
1471,-1.823564659,-0.442680328,0.198079951,19,34
1472,-1.320635062,-0.442680328,0.198079951,20,34
1473,-2.423949612,-0.442680328,0.198079951,21,34
1474,-1.144353408,-0.442680328,0.198079951,22,34
1475,-1.331446717,-0.442680328,0.198079951,23,34
1476,-0.331022845,-0.442680328,0.198079951,24,34
1477,-2.035411986,-0.442680328,0.198079951,25,34
1478,-1.050685001,-0.442680328,0.198079951,26,34
1479,-2.028224327,-0.442680328,0.198079951,27,34
1480,-0.792577448,-0.442680328,0.198079951,28,34
1481,-0.763520705,-0.442680328,0.198079951,29,34
1482,-1.750983582,-0.442680328,0.198079951,30,34
1483,-2.510948505,-0.442680328,0.198079951,31,34
1484,-2.189150504,-0.442680328,0.198079951,32,34
1485,-0.963454162,-0.442680328,0.198079951,33,34
1486,-0.546533625,-0.442680328,0.198079951,34,34
1487,-1.186109177,-0.442680328,0.198079951,35,34
1488,-2.560360359,-0.442680328,0.198079951,36,34
1489,-0.88944721,-0.442680328,0.198079951,37,34
1490,-1.385699911,-0.442680328,0.198079951,38,34
1491,0.708147428,-0.442680328,0.198079951,39,34
1492,-0.85894032,-0.442680328,0.198079951,40,34
1493,-0.449409322,-0.442680328,0.198079951,41,34
1494,-1.304401981,-0.442680328,0.198079951,42,34
1495,-1.750682927,-0.442680328,0.198079951,43,34
1496,-3.061366651,-0.442680328,0.198079951,44,34
1497,-1.037278232,-0.442680328,0.825333129,1,35
1498,-1.201621383,-0.442680328,0.825333129,2,35
1499,-0.149007042,-0.442680328,0.825333129,3,35
1500,-2.217255601,-0.442680328,0.825333129,4,35
1501,-0.725252058,-0.442680328,0.825333129,5,35
1502,-2.326770269,-0.442680328,0.825333129,6,35
1503,-0.069381574,-0.442680328,0.825333129,7,35
1504,-2.813238001,-0.442680328,0.825333129,8,35
1505,-2.691052043,-0.442680328,0.825333129,9,35
1506,-0.554693904,-0.442680328,0.825333129,10,35
1507,-1.435640289,-0.442680328,0.825333129,11,35
1508,-2.814566549,-0.442680328,0.825333129,12,35
1509,-2.528937808,-0.442680328,0.825333129,13,35
1510,-2.441187678,-0.442680328,0.825333129,14,35
1511,-2.539427213,-0.442680328,0.825333129,15,35
1512,-0.709407157,-0.442680328,0.825333129,16,35
1513,-1.89496729,-0.442680328,0.825333129,17,35
1514,-0.844025121,-0.442680328,0.825333129,18,35
1515,-0.693338794,-0.442680328,0.825333129,19,35
1516,-2.611180297,-0.442680328,0.825333129,20,35
1517,-2.15690849,-0.442680328,0.825333129,21,35
1518,-2.508351607,-0.442680328,0.825333129,22,35
1519,-1.477909395,-0.442680328,0.825333129,23,35
1520,-2.879334129,-0.442680328,0.825333129,24,35
1521,-1.067097581,-0.442680328,0.825333129,25,35
1522,-1.075408555,-0.442680328,0.825333129,26,35
1523,-1.169502855,-0.442680328,0.825333129,27,35
1524,-2.576633177,-0.442680328,0.825333129,28,35
1525,-2.432065697,-0.442680328,0.825333129,29,35
1526,-1.734628389,-0.442680328,0.825333129,30,35
1527,-1.002888509,-0.442680328,0.825333129,31,35
1528,-1.134626064,-0.442680328,0.825333129,32,35
1529,-1.73503296,-0.442680328,0.825333129,33,35
1530,-1.65598901,-0.442680328,0.825333129,34,35
1531,-2.413764927,-0.442680328,0.825333129,35,35
1532,-0.415682849,-0.442680328,0.825333129,36,35
1533,-1.749829292,-0.442680328,0.825333129,37,35
1534,-1.235910887,-0.442680328,0.825333129,38,35
1535,-1.886292188,-0.442680328,0.825333129,39,35
1536,-2.794730452,-0.442680328,0.825333129,40,35
1537,-1.49236024,-0.442680328,0.825333129,41,35
1538,-1.434613723,-0.442680328,0.825333129,42,35
1539,-1.761170749,-0.442680328,0.825333129,43,35
1540,-3.100442466,-0.442680328,0.825333129,44,35
1541,-1.625189692,1.393078707,-1.370052995,1,36
1542,-1.949937379,0.781159028,-1.370052995,2,36
1543,-0.497861214,2.004998385,-1.370052995,3,36
1544,0.0768854,2.004998385,-1.370052995,4,36
1545,-2.296122939,1.393078707,-1.370052995,5,36
1546,-1.325687497,1.393078707,-1.370052995,6,36
1547,-1.29175732,2.004998385,-1.370052995,7,36
1548,-1.748013788,0.781159028,-1.370052995,8,36
1549,-1.644028509,0.781159028,-1.370052995,9,36
1550,-1.544209697,1.393078707,-1.370052995,10,36
1551,-0.309459064,3.840757419,-1.370052995,11,36
1552,-0.120875235,5.064596776,-1.370052995,12,36
1553,-1.523881131,2.616918063,-1.370052995,13,36
1554,-2.173450094,1.393078707,-1.370052995,14,36
1555,-1.197094236,3.228837741,-1.370052995,15,36
1556,-1.300540101,2.616918063,-1.370052995,16,36
1557,-1.923021702,2.004998385,-1.370052995,17,36
1558,-1.478475084,2.004998385,-1.370052995,18,36
1559,-2.801903874,0.16923935,-1.370052995,19,36
1560,-2.091337171,0.781159028,-1.370052995,20,36
1561,-1.856852606,0.16923935,-1.370052995,21,36
1562,-1.356474727,0.16923935,-1.370052995,22,36
1563,-0.506273247,-0.442680328,-1.370052995,23,36
1564,-0.303212022,2.004998385,-1.370052995,24,36
1565,-1.466173054,2.004998385,-1.370052995,25,36
1566,-0.234862149,3.228837741,-1.370052995,26,36
1567,-2.60177582,0.16923935,-1.370052995,27,36
1568,-0.337858938,2.616918063,-1.370052995,28,36
1569,-2.204217229,1.393078707,-1.370052995,29,36
1570,-0.831043707,2.004998385,-1.370052995,30,36
1571,-1.148974625,3.228837741,-1.370052995,31,36
1572,-0.403257279,3.228837741,-1.370052995,32,36
1573,-1.931033445,2.616918063,-1.370052995,33,36
1574,-2.595775574,2.616918063,-1.370052995,34,36
1575,-2.224646601,2.616918063,-1.370052995,35,36
1576,-2.346120054,2.616918063,-1.370052995,36,36
1577,-2.682957062,1.393078707,-1.370052995,37,36
1578,-2.068119482,2.616918063,-1.370052995,38,36
1579,-2.902382474,2.004998385,-1.370052995,39,36
1580,-0.10129007,2.004998385,-1.370052995,40,36
1581,-0.86925043,2.004998385,-1.370052995,41,36
1582,-1.58477191,1.393078707,-1.370052995,42,36
